index,year,week,deaths,year.month,n_days,deaths.s,pop.w,temp.max,temp.min,t.min2,t.min,t.max,share.80plus,deaths.pc,counter
1999.4,1999,4,1433,1999.01,0,1433,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.7986798969844684e-4,-10
1999.5,1999,5,1521,1999.02,0,1521,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.9091361642103118e-4,-10
1999.6,1999,6,1617,1999.02,0,1617,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.0296339102748677e-4,-10
1999.7,1999,7,1602,1999.02,0,1602,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.010806137452281e-4,-10
1999.8,1999,8,1603,1999.02,0,1603,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.01206132230712e-4,-10
1999.9,1999,9,1616,1999.03,0,1616,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.0283787254200288e-4,-10
1999.10,1999,10,1601,1999.03,0,1601,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,2.009550952597442e-4,-10
1999.11,1999,11,1355,1999.03,0,1355,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.7007754783070165e-4,-10
1999.12,1999,12,1476,1999.03,0,1476,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.852652845742551e-4,-10
1999.13,1999,13,1367,1999.03,0,1367,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.715837696565086e-4,-10
1999.14,1999,14,1344,1999.04,0,1344,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.686968444903786e-4,-10
1999.15,1999,15,1288,1999.04,0,1288,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.616678093032795e-4,-10
1999.16,1999,16,1316,1999.04,0,1316,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6518232689682907e-4,-10
1999.17,1999,17,1299,1999.04,0,1299,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6304851264360254e-4,-10
1999.18,1999,18,1346,1999.05,0,1346,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6894788146134645e-4,-10
1999.19,1999,19,1284,1999.05,0,1284,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6116573536134387e-4,-10
1999.20,1999,20,1309,1999.05,0,1309,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6430369749844168e-4,-10
1999.21,1999,21,1327,1999.05,0,1327,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.665630302371521e-4,-10
1999.22,1999,22,1291,1999.05,0,1291,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6204436475973126e-4,-10
1999.23,1999,23,1327,1999.06,0,1327,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.665630302371521e-4,-10
1999.24,1999,24,1323,1999.06,0,1323,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6606095629521648e-4,-10
1999.25,1999,25,1202,1999.06,0,1202,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5087321955166303e-4,-10
1999.26,1999,26,1374,1999.06,0,1374,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.72462399054896e-4,-10
1999.27,1999,27,1260,1999.07,0,1260,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5815329170972995e-4,-10
1999.28,1999,28,1330,1999.07,0,1330,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6693958569360384e-4,-10
1999.29,1999,29,1296,1999.07,0,1296,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.626719571871508e-4,-10
1999.30,1999,30,1274,1999.07,0,1274,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5991055050650473e-4,-10
1999.31,1999,31,1456,1999.08,0,1456,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.8275491486457684e-4,-10
1999.32,1999,32,1266,1999.08,0,1266,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5890640262263345e-4,-10
1999.33,1999,33,1290,1999.08,0,1290,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6191884627424734e-4,-10
1999.34,1999,34,1313,1999.08,0,1313,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6480577144037734e-4,-10
1999.35,1999,35,1240,1999.08,0,1240,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.556429220000517e-4,-10
1999.36,1999,36,1221,1999.09,0,1221,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5325807077585737e-4,-10
1999.37,1999,37,1295,1999.09,0,1295,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.625464387016669e-4,-10
1999.38,1999,38,1257,1999.09,0,1257,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5777673625327822e-4,-10
1999.39,1999,39,1244,1999.09,0,1244,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5614499594198737e-4,-10
1999.40,1999,40,1163,1999.10,0,1163,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.4597799861779044e-4,-10
1999.41,1999,41,1207,1999.10,0,1207,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5150081197908257e-4,-10
1999.42,1999,42,1315,1999.10,0,1315,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6505680841134515e-4,-10
1999.43,1999,43,1370,1999.10,0,1370,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.7196032511296037e-4,-10
1999.44,1999,44,1343,1999.11,0,1343,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.685713260048947e-4,-10
1999.45,1999,45,1335,1999.11,0,1335,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6756717812102341e-4,-10
1999.46,1999,46,1294,1999.11,0,1294,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.62420920216183e-4,-10
1999.47,1999,47,1307,1999.11,0,1307,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.6405266052747384e-4,-10
1999.48,1999,48,1355,1999.11,0,1355,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.7007754783070165e-4,-10
1999.49,1999,49,1408,1999.12,0,1408,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.7673002756134903e-4,-10
1999.50,1999,50,1533,1999.12,0,1533,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.9241983824683811e-4,-10
1999.51,1999,51,1512,1999.12,0,1512,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.8978395005167596e-4,-10
1999.52,1999,52,1202,1999.12,-2,1682.8,7.966954,NA,NA,NA,NA,NA,3.1481276441167556,1.5087321955166303e-4,-10
2000.1,2000,1,2352,2000.01,2,1829.3333333333333,8.017633,NA,NA,NA,NA,NA,3.153937071158192,2.933534124098721e-4,-9
2000.2,2000,2,1809,2000.01,0,1809,8.017633,NA,NA,NA,NA,NA,3.153937071158192,2.2562768837136845e-4,-9
2000.3,2000,3,1721,2000.01,0,1721,8.017633,NA,NA,NA,NA,NA,3.153937071158192,2.1465188042406032e-4,-9
2000.4,2000,4,1639,2000.01,0,1639,8.017633,NA,NA,NA,NA,NA,3.153937071158192,2.044244230186141e-4,-9
2000.5,2000,5,1540,2000.01,0,1540,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.9207663907789245e-4,-9
2000.6,2000,6,1475,2000.02,0,1475,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.8396950820772165e-4,-9
2000.7,2000,7,1420,2000.02,0,1420,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7710962824065408e-4,-9
2000.8,2000,8,1478,2000.02,0,1478,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.8434368347865261e-4,-9
2000.9,2000,9,1338,2000.02,0,1338,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6688217083520786e-4,-9
2000.10,2000,10,1376,2000.03,0,1376,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.71621724267e-4,-9
2000.11,2000,11,1383,2000.03,0,1383,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7249479989917224e-4,-9
2000.12,2000,12,1270,2000.03,0,1270,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5840086469410611e-4,-9
2000.13,2000,13,1286,2000.03,0,1286,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.603964661390712e-4,-9
2000.14,2000,14,1365,2000.04,0,1365,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.702497482735865e-4,-9
2000.15,2000,15,1282,2000.04,0,1282,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5989756577782996e-4,-9
2000.16,2000,16,1395,2000.04,0,1395,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7399150098289606e-4,-9
2000.17,2000,17,1357,2000.04,0,1357,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6925194755110391e-4,-9
2000.18,2000,18,1305,2000.05,0,1305,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.627662428549673e-4,-9
2000.19,2000,19,1436,2000.05,0,1436,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7910522968561917e-4,-9
2000.20,2000,20,1370,2000.05,0,1370,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7087337372513806e-4,-9
2000.21,2000,21,1238,2000.05,0,1238,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5440966180417588e-4,-9
2000.22,2000,22,1278,2000.05,0,1278,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5939866541658866e-4,-9
2000.23,2000,23,1207,2000.06,0,1207,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5054318400455598e-4,-9
2000.24,2000,24,1240,2000.06,0,1240,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5465911198479651e-4,-9
2000.25,2000,25,1584,2000.06,0,1584,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.975645430515465e-4,-9
2000.26,2000,26,1324,2000.06,0,1324,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6513601957086338e-4,-9
2000.27,2000,27,1335,2000.07,0,1335,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.665079955642769e-4,-9
2000.28,2000,28,1239,2000.07,0,1239,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.545343868944862e-4,-9
2000.29,2000,29,1242,2000.07,0,1242,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5490856216541715e-4,-9
2000.30,2000,30,1258,2000.07,0,1258,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5690416361038227e-4,-9
2000.31,2000,31,1324,2000.07,0,1324,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6513601957086338e-4,-9
2000.32,2000,32,1287,2000.08,0,1287,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6052119122938154e-4,-9
2000.33,2000,33,1279,2000.08,0,1279,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5952339050689896e-4,-9
2000.34,2000,34,1239,2000.08,0,1239,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.545343868944862e-4,-9
2000.35,2000,35,1202,2000.08,0,1202,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.4991955855300434e-4,-9
2000.36,2000,36,1287,2000.09,0,1287,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6052119122938154e-4,-9
2000.37,2000,37,1302,2000.09,0,1302,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6239206758403635e-4,-9
2000.38,2000,38,1265,2000.09,0,1265,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.577772392425545e-4,-9
2000.39,2000,39,1296,2000.09,0,1296,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.616437170421744e-4,-9
2000.40,2000,40,1316,2000.10,0,1316,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.641382188483808e-4,-9
2000.41,2000,41,1310,2000.10,0,1310,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.633898683065189e-4,-9
2000.42,2000,42,1324,2000.10,0,1324,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6513601957086338e-4,-9
2000.43,2000,43,1348,2000.10,0,1348,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6812942173831104e-4,-9
2000.44,2000,44,1342,2000.10,0,1342,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.673810711964491e-4,-9
2000.45,2000,45,1278,2000.11,0,1278,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.5939866541658866e-4,-9
2000.46,2000,46,1301,2000.11,0,1301,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6226734249372602e-4,-9
2000.47,2000,47,1405,2000.11,0,1405,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7523875188599927e-4,-9
2000.48,2000,48,1441,2000.11,0,1441,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.797288551371708e-4,-9
2000.49,2000,49,1324,2000.12,0,1324,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.6513601957086338e-4,-9
2000.50,2000,50,1391,2000.12,0,1391,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.7349260062165479e-4,-9
2000.51,2000,51,1443,2000.12,0,1443,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.799783053177914e-4,-9
2000.52,2000,52,1508,2000.12,0,1508,8.017633,NA,NA,NA,NA,NA,3.153937071158192,1.880854361879622e-4,-9
2001.1,2001,1,1615,2001.01,0,1615,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.999450305922087e-4,-8
2001.2,2001,2,1498,2001.01,0,1498,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.8545984880936756e-4,-8
2001.3,2001,3,1488,2001.01,0,1488,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.8422179908433842e-4,-8
2001.4,2001,4,1621,2001.01,0,1621,8.07722,NA,NA,NA,NA,NA,3.231591770226886,2.006878604272262e-4,-8
2001.5,2001,5,1534,2001.01,0,1534,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.8991682781947252e-4,-8
2001.6,2001,6,1447,2001.02,0,1447,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7914579521171887e-4,-8
2001.7,2001,7,1402,2001.02,0,1402,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7357457144908766e-4,-8
2001.8,2001,8,1422,2001.02,0,1422,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.76050670899146e-4,-8
2001.9,2001,9,1387,2001.02,0,1387,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7171749686154393e-4,-8
2001.10,2001,10,1508,2001.03,0,1508,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.8669789853439673e-4,-8
2001.11,2001,11,1431,2001.03,0,1431,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7716491565167224e-4,-8
2001.12,2001,12,1442,2001.03,0,1442,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.785267703492043e-4,-8
2001.13,2001,13,1374,2001.03,0,1374,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7010803221900603e-4,-8
2001.14,2001,14,1411,2001.04,0,1411,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.746888162016139e-4,-8
2001.15,2001,15,1397,2001.04,0,1397,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.729555465865731e-4,-8
2001.16,2001,16,1306,2001.04,0,1306,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6168929408880777e-4,-8
2001.17,2001,17,1338,2001.04,0,1338,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6565105320890107e-4,-8
2001.18,2001,18,1369,2001.04,0,1369,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6948900735649144e-4,-8
2001.19,2001,19,1369,2001.05,0,1369,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6948900735649144e-4,-8
2001.20,2001,20,1401,2001.05,0,1401,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7345076647658477e-4,-8
2001.21,2001,21,1357,2001.05,0,1357,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6800334768645646e-4,-8
2001.22,2001,22,1394,2001.05,0,1394,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7258413166906434e-4,-8
2001.23,2001,23,1322,2001.06,0,1322,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6367017364885442e-4,-8
2001.24,2001,24,1440,2001.06,0,1440,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7827916040419846e-4,-8
2001.25,2001,25,1302,2001.06,0,1302,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.611940741987961e-4,-8
2001.26,2001,26,1357,2001.06,0,1357,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6800334768645646e-4,-8
2001.27,2001,27,1416,2001.07,0,1416,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.753078410641285e-4,-8
2001.28,2001,28,1305,2001.07,0,1305,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6156548911630485e-4,-8
2001.29,2001,29,1276,2001.07,0,1276,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.579751449137203e-4,-8
2001.30,2001,30,1288,2001.07,0,1288,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.594608045837553e-4,-8
2001.31,2001,31,1183,2001.07,0,1183,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.4646128247094916e-4,-8
2001.32,2001,32,1290,2001.08,0,1290,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.597084145287611e-4,-8
2001.33,2001,33,1304,2001.08,0,1304,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6144168414380195e-4,-8
2001.34,2001,34,1421,2001.08,0,1421,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7592686592664308e-4,-8
2001.35,2001,35,1295,2001.08,0,1295,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.603274393912757e-4,-8
2001.36,2001,36,1288,2001.09,0,1288,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.594608045837553e-4,-8
2001.37,2001,37,1254,2001.09,0,1254,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.5525143551865615e-4,-8
2001.38,2001,38,1338,2001.09,0,1338,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6565105320890107e-4,-8
2001.39,2001,39,1327,2001.09,0,1327,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.64289198511369e-4,-8
2001.40,2001,40,1326,2001.10,0,1326,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.641653935388661e-4,-8
2001.41,2001,41,1291,2001.10,0,1291,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.5983221950126403e-4,-8
2001.42,2001,42,1401,2001.10,0,1401,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7345076647658477e-4,-8
2001.43,2001,43,1269,2001.10,0,1269,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.571085101061999e-4,-8
2001.44,2001,44,1298,2001.10,0,1298,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6069885430878447e-4,-8
2001.45,2001,45,1284,2001.11,0,1284,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.5896558469374362e-4,-8
2001.46,2001,46,1345,2001.11,0,1345,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.6651768801642148e-4,-8
2001.47,2001,47,1396,2001.11,0,1396,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7283174161407018e-4,-8
2001.48,2001,48,1418,2001.11,0,1418,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7555545100913432e-4,-8
2001.49,2001,49,1385,2001.12,0,1385,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7146988691653812e-4,-8
2001.50,2001,50,1432,2001.12,0,1432,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.7728872062417513e-4,-8
2001.51,2001,51,1597,2001.12,0,1597,8.07722,NA,NA,NA,NA,NA,3.231591770226886,1.977165410871562e-4,-8
2001.52,2001,52,1699,2001.12,1,1486.625,8.07722,NA,NA,NA,NA,NA,3.231591770226886,2.103446482824536e-4,-8
2002.1,2002,1,1296,2002.01,-1,1512,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5934456269876577e-4,-7
2002.2,2002,2,1680,2002.01,0,1680,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,2.0655776646136303e-4,-7
2002.3,2002,3,1596,2002.01,0,1596,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.9622987813829488e-4,-7
2002.4,2002,4,1588,2002.01,0,1588,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.952462697265741e-4,-7
2002.5,2002,5,1507,2002.02,0,1507,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.8528723455790122e-4,-7
2002.6,2002,6,1490,2002.02,0,1490,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.8319706668299456e-4,-7
2002.7,2002,7,1438,2002.02,0,1438,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7680361200680955e-4,-7
2002.8,2002,8,1523,2002.02,0,1523,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.872544513813428e-4,-7
2002.9,2002,9,1699,2002.03,0,1699,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,2.0889383643919987e-4,-7
2002.10,2002,10,1626,2002.03,0,1626,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.9991840968224778e-4,-7
2002.11,2002,11,1592,2002.03,0,1592,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.9573807393243446e-4,-7
2002.12,2002,12,1519,2002.03,0,1519,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.8676264717548238e-4,-7
2002.13,2002,13,1476,2002.04,0,1476,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.8147575196248323e-4,-7
2002.14,2002,14,1428,2002.04,0,1428,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7557410149215857e-4,-7
2002.15,2002,15,1471,2002.04,0,1471,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.8086099670515772e-4,-7
2002.16,2002,16,1430,2002.04,0,1430,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7582000359508875e-4,-7
2002.17,2002,17,1388,2002.04,0,1388,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7065605943355466e-4,-7
2002.18,2002,18,1314,2002.05,0,1314,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6155768162513752e-4,-7
2002.19,2002,19,1319,2002.05,0,1319,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.62172436882463e-4,-7
2002.20,2002,20,1317,2002.05,0,1317,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.619265347795328e-4,-7
2002.21,2002,21,1321,2002.05,0,1321,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6241833898539317e-4,-7
2002.22,2002,22,1401,2002.06,0,1401,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7225442310260096e-4,-7
2002.23,2002,23,1331,2002.06,0,1331,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6364784950004415e-4,-7
2002.24,2002,24,1290,2002.06,0,1290,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5860685638997518e-4,-7
2002.25,2002,25,1307,2002.06,0,1307,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6069702426488183e-4,-7
2002.26,2002,26,1329,2002.07,0,1329,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6340194739711397e-4,-7
2002.27,2002,27,1291,2002.07,0,1291,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5872980744144027e-4,-7
2002.28,2002,28,1300,2002.07,0,1300,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5983636690462615e-4,-7
2002.29,2002,29,1269,2002.07,0,1269,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5602488430920816e-4,-7
2002.30,2002,30,1356,2002.07,0,1356,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6672162578667158e-4,-7
2002.31,2002,31,1454,2002.08,0,1454,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.787708288302511e-4,-7
2002.32,2002,32,1249,2002.08,0,1249,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.535658632799062e-4,-7
2002.33,2002,33,1323,2002.08,0,1323,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.626642410883234e-4,-7
2002.34,2002,34,1400,2002.08,0,1400,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7213147205113585e-4,-7
2002.35,2002,35,1210,2002.09,0,1210,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.487707722727674e-4,-7
2002.36,2002,36,1301,2002.09,0,1301,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5995931795609124e-4,-7
2002.37,2002,37,1274,2002.09,0,1274,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.566396395665336e-4,-7
2002.38,2002,38,1235,2002.09,0,1235,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5184454855939484e-4,-7
2002.39,2002,39,1230,2002.09,0,1230,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5122979330206936e-4,-7
2002.40,2002,40,1266,2002.10,0,1266,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5565603115481284e-4,-7
2002.41,2002,41,1242,2002.10,0,1242,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.5270520591965052e-4,-7
2002.42,2002,42,1378,2002.10,0,1378,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.694265489189037e-4,-7
2002.43,2002,43,1389,2002.10,0,1389,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.707790104850198e-4,-7
2002.44,2002,44,1427,2002.11,0,1427,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7545115044069348e-4,-7
2002.45,2002,45,1383,2002.11,0,1383,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7004130417622921e-4,-7
2002.46,2002,46,1334,2002.11,0,1334,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6401670265443944e-4,-7
2002.47,2002,47,1408,2002.11,0,1408,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7311508046285665e-4,-7
2002.48,2002,48,1396,2002.12,0,1396,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.7163966784527546e-4,-7
2002.49,2002,49,1330,2002.12,0,1330,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.6352489844857906e-4,-7
2002.50,2002,50,1544,2002.12,0,1544,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.898364234621098e-4,-7
2002.51,2002,51,1607,2002.12,0,1607,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,1.9758233970441094e-4,-7
2002.52,2002,52,2085,2002.12,2,1621.6666666666667,8.133318,NA,NA,NA,NA,NA,3.3008233011710137,2.563529423047273e-4,-7
2003.1,2003,1,1087,2003.01,-2,1521.8,8.177101,NA,NA,NA,NA,NA,3.3593798440420706,1.329321968751517e-4,-6
2003.2,2003,2,1546,2003.01,0,1546,8.177101,NA,NA,NA,NA,NA,3.3593798440420706,1.890645596770787e-4,-6
2003.3,2003,3,1542,2003.01,0,1542,8.177101,NA,NA,NA,NA,NA,3.3593798440420706,1.8857538875941487e-4,-6
2003.4,2003,4,1565,2003.01,0,1565,8.177101,NA,NA,NA,NA,NA,3.3593798440420706,1.91388121535982e-4,-6
2003.5,2003,5,1465,2003.02,0,1465,8.177101,NA,NA,NA,NA,NA,3.3593798440420706,1.7915884859438571e-4,-6
